ImageIndex,Red,Green,blue,ExGI,CanopyCover
1766,0.3381711473651961,0.4199592141544118,0.4242149203431372,0.0775323606004901,0.093505859375
1767,0.3083371629901961,0.3815113740808823,0.3804304534313725,0.0742551317401961,0.08740234375
1768,0.3010167738970588,0.3709520526960784,0.3781489353553922,0.0627383961397058,0.076171875
1769,0.3026462928921569,0.3783040364583333,0.3729597503063726,0.0810020297181371,0.128173828125
1770,0.3229224111519608,0.3991306678921568,0.4068771063112745,0.0684618183210784,0.09814453125
1771,0.3110858992034314,0.3873812806372549,0.3875095741421568,0.0761670879289215,0.108154296875
1772,0.3386766620710784,0.4186600030637254,0.427035462622549,0.0716078814338234,0.123046875
1773,0.3163076363357843,0.3879250919117647,0.3807368259803921,0.0788057215073529,0.12451171875
1774,0.2991383272058823,0.3665814568014706,0.3551154641544117,0.078909122242647,0.180908203125
1775,0.3354319852941176,0.4254231770833333,0.424966490502451,0.0904478783700979,0.11962890625
1776,0.2916226256127451,0.3721583946078431,0.3707433363970588,0.0819508272058823,0.113525390625
1777,0.2865253523284313,0.3612285539215686,0.3665986902573529,0.0693330652573529,0.101806640625
1778,0.2979808134191176,0.3786841299019607,0.3874138327205882,0.0719736136642157,0.10888671875
1779,0.267791628370098,0.3404603247549019,0.3397575827205882,0.0733714384191176,0.119384765625
1780,0.2646580116421568,0.3341040517769608,0.3337833180147059,0.0697667738970588,0.1171875
1781,0.2736146216299019,0.3486490885416666,0.3497922411151961,0.0738913143382352,0.127197265625
1782,0.2748190487132353,0.3511642156862745,0.3493173636642157,0.0781920189950979,0.127197265625
1783,0.2602768841911764,0.3415383731617647,0.3381587009803921,0.0846411611519608,0.12109375
1784,0.3078335631127451,0.4029028799019608,0.4084692861519607,0.0895029105392156,0.107177734375
1785,0.2516390931372549,0.3279679840686274,0.316766237745098,0.0875306372549019,0.1240234375
1786,0.2583620557598039,0.3386670879289216,0.3302236519607843,0.0887484681372549,0.128173828125
1787,0.2644569546568627,0.3480229396446078,0.3469046798406863,0.0846842447916667,0.0947265625
1788,0.2536783854166666,0.3395335477941176,0.3318493412990196,0.0935393688725491,0.09912109375
1789,0.318005131740196,0.4132419960171569,0.4342562806372549,0.0742225796568628,0.0634765625
1790,0.2578230315563725,0.3315908394607843,0.3376933976715686,0.0676652496936275,0.0732421875
1791,0.2494446997549019,0.3230880438112745,0.3129097732843137,0.0838216145833332,0.12890625
1792,0.2154766007965686,0.2843060661764706,0.2728783700980392,0.0802571614583332,0.12841796875
1793,0.2029871323529411,0.2687078737745098,0.2426872702205882,0.0917413449754902,0.17041015625
1794,0.2196308210784313,0.3011661305147058,0.2642166436887255,0.1184847962622548,0.216552734375
1795,0.2248123468137255,0.2994590609681372,0.267446959252451,0.1066588158700979,0.206787109375
1796,0.2204024969362745,0.2922985600490196,0.2604109221813726,0.1037837009803921,0.216064453125
1797,0.2361979166666666,0.3123573452818627,0.2791245404411764,0.1093922334558823,0.22265625
1798,0.2384516697303921,0.3017415364583333,0.2825214460784314,0.0825099571078431,0.162109375
1799,0.2362812117034313,0.3030062806372549,0.2745490579044117,0.0951822916666667,0.18017578125
1800,0.2318167892156862,0.3021675857843137,0.2787118949142156,0.0938064874387255,0.14453125
1801,0.249072265625,0.326773131127451,0.3025965073529412,0.1018774892769607,0.14111328125
1802,0.2565190333946078,0.334521484375,0.3143458946078431,0.0981780407475491,0.13623046875
1803,0.2607287837009804,0.3280962775735294,0.3140692018995098,0.0813945695465686,0.11669921875
1804,0.2655857460171568,0.3337421492034313,0.3207174862132353,0.0811810661764705,0.109130859375
1805,0.3053031173406862,0.3742666207107843,0.3809359681372549,0.0622941559436274,0.0810546875
1806,0.2838733149509804,0.3543897441789215,0.3436686197916667,0.081237553615196,0.1123046875
1807,0.3017223881740196,0.3771580116421568,0.3725949754901961,0.079998659620098,0.09814453125
1808,0.2932674632352941,0.3666666666666666,0.3382247625612745,0.1018411075367646,0.18408203125
1809,0.305160462622549,0.377783203125,0.3578756893382352,0.0925302542892156,0.1611328125
1810,0.3349293428308823,0.4161592371323529,0.406512331495098,0.0908767999387254,0.121826171875
1811,0.2875296798406863,0.3638489966299019,0.3429113051470588,0.0972570082720588,0.15869140625
1812,0.2853898590686274,0.3547200520833333,0.33466796875,0.0893822763480391,0.163330078125
1813,0.2958208869485294,0.353497434129902,0.3417499617034313,0.0694240196078431,0.1640625
1814,0.3084568397671569,0.380029296875,0.3597120098039216,0.0918897441789214,0.162109375
1815,0.3086215150122549,0.3795027190563725,0.3683852251838235,0.0819986979166667,0.13427734375
1816,0.3138126148897059,0.3805070465686274,0.377179074754902,0.0700224034926469,0.1044921875
1817,0.2995835248161764,0.3794175091911764,0.3611012178308823,0.0981502757352941,0.177978515625
1818,0.3317277496936274,0.4143267463235294,0.4016946231617647,0.0952311197916666,0.179443359375
1819,0.3174124923406862,0.3983139935661764,0.3830662147671568,0.0961492800245098,0.1494140625
1820,0.3466471354166666,0.4237553615196078,0.4359164368872549,0.0649471507352942,0.06298828125
1821,0.3403923483455882,0.4108321844362745,0.4249128753063725,0.0563591452205881,0.0537109375
1822,0.3083390778186274,0.3760847503063725,0.3762149586397059,0.0676154641544117,0.051513671875
1823,0.2990243949142157,0.3590657552083333,0.3474657245710784,0.0716413909313725,0.118408203125
1824,0.3332462086397059,0.4088848039215686,0.402407896752451,0.0821155024509804,0.1162109375
1825,0.3204877068014706,0.4059388403799019,0.3940353094362745,0.0973546645220587,0.12451171875
1826,0.3163545496323529,0.3859126072303921,0.3880964690563726,0.0673741957720588,0.087890625
1827,0.305453431372549,0.3827167585784313,0.3599609375,0.1000191482843135,0.188232421875
1828,0.3341174555759804,0.4025735294117647,0.415124272365196,0.0559053308823529,0.1005859375
1829,0.3015529258578431,0.3735255821078431,0.3623803232230392,0.0831179151348039,0.10693359375
1830,0.2961511948529411,0.3588962928921568,0.3479769837622549,0.0736644071691177,0.13134765625
1831,0.31474609375,0.3831935508578431,0.3942593443627451,0.0573816636029411,0.096435546875
1832,0.2935250076593137,0.3578651577818627,0.366372740502451,0.0558325674019607,0.0625
1833,0.3017444087009804,0.3704015395220588,0.3797679227941176,0.0592907475490196,0.10595703125
1834,0.3003484987745098,0.3712536381740196,0.3959329044117647,0.0462258731617647,0.07275390625
1835,0.2599551930147059,0.3292624080882353,0.3289359298406862,0.0696336933210785,0.137939453125
1836,0.2597512637867647,0.3299555759803921,0.3253465839460784,0.0748133042279411,0.133544921875
1837,0.2467457490808823,0.3123171338848039,0.3094985064338235,0.0683900122549019,0.119384765625
1838,0.2626637178308823,0.339828431372549,0.3288354013480392,0.0881577435661764,0.135986328125
1839,0.2460468367034313,0.325326478247549,0.3076899509803921,0.0969161688112745,0.12255859375
1840,0.2940113740808823,0.362664675245098,0.3758808210784313,0.0554371553308823,0.084228515625
1841,0.2633750765931372,0.3391639859068627,0.3289119944852941,0.0860409007352941,0.16650390625
1842,0.2547468596813725,0.3304783241421569,0.3182023590686274,0.0880074295343137,0.145751953125
1843,0.2435977711397058,0.3162281709558823,0.3069355085784314,0.0819230621936274,0.1171875
1844,0.231872319240196,0.3081207873774509,0.3023447074142157,0.0820245481004902,0.093994140625
1845,0.2830997242647058,0.3580154718137255,0.3759928385416666,0.0569383808210784,0.039794921875
1846,0.255551087622549,0.3302217371323529,0.3288038066789215,0.0760885799632352,0.104248046875
1847,0.2707184436274509,0.3527382046568627,0.3510876225490196,0.0836703431372548,0.1240234375
1848,0.2346574371936274,0.3031288296568627,0.2868106617647059,0.084789560355392,0.12744140625
1849,0.2153483072916666,0.2863405713848039,0.2525677849264706,0.1047650505514705,0.203369140625
1850,0.2116325827205882,0.2799297257965686,0.2479951746323529,0.100231694240196,0.181884765625
1851,0.2229549632352941,0.2882238051470588,0.2707988664215686,0.0826937806372548,0.1298828125
1852,0.230810546875,0.2953364353553921,0.2711109834558823,0.0887513403799019,0.1708984375
1853,0.2218817018995098,0.2797344132965686,0.2609748391544118,0.0766122855392156,0.14501953125
1854,0.227880859375,0.2902975643382353,0.2713426776960784,0.081371591605392,0.15576171875
1855,0.2356196384803921,0.3075051700367647,0.2772910922181372,0.1020996093749999,0.187255859375
1856,0.2305865119485294,0.2952445235906862,0.2751742493872549,0.0847282858455882,0.099609375
1857,0.2885426240808823,0.3737601485906863,0.364227175245098,0.0947504978553922,0.100341796875
1858,0.2424278109681372,0.3023849188112745,0.2853620940563725,0.0769799325980391,0.099853515625
1859,0.2964029947916666,0.3739209941789215,0.3581705729166666,0.0932684206495098,0.152099609375
1860,0.3048952588848039,0.3838101256127451,0.3710401348039215,0.0916848575367647,0.1220703125
1861,0.2817842371323529,0.3486088771446078,0.3352845435049019,0.0801489736519608,0.094970703125
1862,0.2926432291666667,0.3595042509191176,0.3450674019607843,0.0812978707107843,0.12548828125
1863,0.3003226485906862,0.3670525045955882,0.3650170419730392,0.068765318627451,0.0732421875
1864,0.2985993030024509,0.3695590150122549,0.3482584635416667,0.0922602634803921,0.1337890625
1865,0.2991957720588235,0.3644770603553922,0.3497137331495098,0.080044615502451,0.11474609375
1866,0.3456868489583333,0.4154162837009804,0.4111519607843137,0.0739937576593137,0.092529296875
1867,0.273910462622549,0.3384181602328431,0.3154383042279411,0.0874875536151961,0.137939453125
1868,0.3045726102941176,0.3767951516544117,0.3577847349877451,0.0912329580269607,0.141845703125
1869,0.3126359528186274,0.3852998621323529,0.366100834865196,0.0918629365808824,0.158203125
1870,0.3022681142769607,0.3707873774509804,0.3644875919117647,0.0748190487132353,0.094970703125
1871,0.29814453125,0.3716471354166666,0.3480382582720588,0.0971114813112744,0.14111328125
1872,0.2992647058823529,0.3742541743259804,0.3589786305147059,0.090265012254902,0.108642578125
1873,0.3225509344362745,0.4038555070465686,0.3915814568014706,0.0935786228553922,0.127685546875
1874,0.3094334022671569,0.3730669806985294,0.3660213694852941,0.0706791896446077,0.10009765625
1875,0.3473316865808823,0.4298167509191176,0.4188792509191176,0.0934225643382352,0.119384765625
1876,0.3565257352941176,0.4276137408088235,0.4236730238970588,0.0750287224264706,0.080810546875
1877,0.3084798177083333,0.3741555606617647,0.3590533088235294,0.0807779947916667,0.106689453125
1878,0.3246553308823529,0.3922650505514706,0.3931018305759804,0.0667729396446078,0.084228515625
1879,0.3489669500612745,0.43115234375,0.4366268382352941,0.0767108992034313,0.112548828125
1880,0.3166934742647059,0.3822102864583333,0.3805530024509804,0.0671740962009803,0.0966796875
1881,0.2952588848039216,0.3483264399509804,0.3457586550245098,0.0556353400735293,0.104248046875
1882,0.2761364506740196,0.3442287071078431,0.3232881433823529,0.0890328201593138,0.154052734375
1883,0.3068254059436274,0.3794950597426471,0.3676815257352941,0.0844831878063725,0.1474609375
1884,0.292498659620098,0.3524308746936274,0.348278569240196,0.0640845205269607,0.099609375
1885,0.3134899662990196,0.3944048713235294,0.3824257046568627,0.0928940716911764,0.158935546875
1886,0.309487974877451,0.3878896675857843,0.3833141850490196,0.0829771752450979,0.1513671875
1887,0.2888135723039216,0.3594831878063725,0.342236328125,0.0879164751838235,0.141845703125
1888,0.2971086090686274,0.3757869944852941,0.3690037147671569,0.0854616651348039,0.130615234375
1889,0.2874885110294117,0.3636757046568627,0.3664636948529411,0.0733992034313725,0.088134765625
1890,0.2757515701593137,0.350427006740196,0.3486768535539216,0.0764255897671567,0.086181640625
1891,0.253091490502451,0.3197495404411765,0.312548828125,0.0738587622549019,0.10107421875
1892,0.2477041207107843,0.317822265625,0.2988654641544118,0.0890749463848038,0.13330078125
1893,0.2628800934436274,0.3423866421568627,0.3303911994485294,0.0915019914215686,0.128173828125
1894,0.2866048177083333,0.3681908700980392,0.3690965839460784,0.0806803385416665,0.118896484375
1895,0.2475289139093137,0.331072878370098,0.311703431372549,0.1029134114583333,0.159423828125
1896,0.249868834252451,0.3245528875612745,0.3127087162990196,0.0865282245710784,0.12646484375
1897,0.2481148514093137,0.3182138480392157,0.3079015395220588,0.0804113051470588,0.13134765625
1898,0.2810317095588235,0.3641419653799019,0.3632611443014706,0.0839910768995098,0.1357421875
1899,0.2464345894607843,0.3262752757352941,0.312109375,0.0940065870098039,0.16748046875
1900,0.280080997242647,0.3699151731004902,0.3666082643995098,0.0931410845588235,0.103759765625
1901,0.2509554993872549,0.3313332950367647,0.3261833639705882,0.0855277267156863,0.110107421875
1902,0.2564271216299019,0.3400294883578431,0.3265414368872549,0.0970904181985293,0.1337890625
1903,0.2481837852328431,0.3139571844362745,0.3093453201593137,0.0703852634803922,0.105712890625
1904,0.2322256050857843,0.2983896292892157,0.2826497395833333,0.0819039139093137,0.1435546875
1905,0.2071901807598039,0.2767128140318627,0.2403100107230392,0.1059254365808823,0.25
1906,0.2100451899509804,0.2811485140931372,0.2449994255514705,0.1072524126838234,0.2294921875
1907,0.227474915747549,0.296438419117647,0.268997012867647,0.096404909620098,0.1787109375
1908,0.2422439874387255,0.3077502680759804,0.2829034543504902,0.090353094362745,0.177001953125
1909,0.2161707261029411,0.2771857766544117,0.2490196078431372,0.089181219362745,0.168212890625
1910,0.2360102634803921,0.2995002297794117,0.275698912377451,0.0872912837009803,0.18408203125
1911,0.2143995098039215,0.2658394607843137,0.2525917202818627,0.0646876914828432,0.12890625
1912,0.2332931219362745,0.2969946767769608,0.274740540747549,0.085955690870098,0.162109375
1913,0.2535108379289216,0.3075204886642156,0.3073768765318627,0.0541532628676469,0.08447265625
1914,0.2318005131740196,0.2953086703431372,0.2668102787990196,0.0920065487132352,0.181884765625
1915,0.2555922564338235,0.316455078125,0.3055673636642156,0.0717505361519608,0.113525390625
1916,0.3603793275122549,0.4324467677696078,0.4542892156862745,0.0502249923406862,0.089599609375
1917,0.2777018229166667,0.3437423406862745,0.3177562040441176,0.0920266544117647,0.17236328125
1918,0.2569077435661764,0.3141563265931372,0.2973613664215686,0.0740435431985294,0.140625
1919,0.3102194393382353,0.3804055606617647,0.3725317861519608,0.0780598958333332,0.137939453125
1920,0.2824017693014706,0.3343615962009804,0.3257046568627451,0.060616766237745,0.100830078125
1921,0.2732661228553921,0.343670534620098,0.3157839307598039,0.0982910156249999,0.1279296875
1922,0.3026759727328431,0.3661745557598039,0.3462871476715686,0.083385991115196,0.123046875
1923,0.2793887867647059,0.3638959099264706,0.3228573069852941,0.1255457261029411,0.20068359375
1924,0.277685546875,0.3539589077818627,0.3171961167279412,0.1130361519607842,0.20947265625
1925,0.2952004825367647,0.3664483762254902,0.3527018229166667,0.0849944469975489,0.116943359375
1926,0.3105334712009804,0.3820503982843137,0.3559857536764705,0.0975815716911765,0.17138671875
1927,0.299871706495098,0.3698337928921568,0.3345645680147059,0.1052313112745096,0.17822265625
1928,0.2979463465073529,0.3706495098039216,0.339324831495098,0.1040278416053922,0.184814453125
1929,0.3111079197303921,0.371743834252451,0.3631797640931372,0.0691999846813725,0.079833984375
1930,0.3103410309436274,0.3834386488970588,0.3557655484068627,0.1007707184436274,0.1767578125
1931,0.3381424249387255,0.4061303232230392,0.4067813648897059,0.0673368566176471,0.07861328125
1932,0.3052054610906862,0.3626972273284313,0.3651769301470588,0.0550120634191175,0.048828125
1933,0.3132410386029411,0.3884267769607843,0.3779335171568627,0.0856789981617647,0.1259765625
1934,0.2872012867647059,0.3541647518382353,0.3442258348651961,0.0769023820465686,0.119873046875
1935,0.323291015625,0.3951593137254902,0.4093817018995098,0.0576459099264705,0.07275390625
1936,0.2899854473039215,0.3604482613357843,0.3500287224264706,0.0808823529411765,0.132080078125
1937,0.2794414445465686,0.3460267310049019,0.3248123468137255,0.0877996706495097,0.176513671875
1938,0.3061676623774509,0.3875220205269608,0.3658969056372549,0.1029794730392156,0.211181640625
1939,0.3070245481004902,0.3791073069852941,0.3634928385416666,0.0876972273284314,0.138427734375
1940,0.2953105851715686,0.3779191559436274,0.3470636106004902,0.1134641161151961,0.22216796875
1941,0.3220233992034313,0.4096449908088235,0.3984968596813725,0.0987697227328432,0.149658203125
1942,0.3092514935661765,0.3807396982230392,0.3822457107843137,0.0699821920955882,0.117431640625
1943,0.2939826516544118,0.3728630514705882,0.3474733838848039,0.1042700674019607,0.163818359375
1944,0.2794739966299019,0.3393688725490196,0.3397192861519608,0.0595444623161764,0.062744140625
1945,0.2711531096813726,0.3394244025735294,0.330032169117647,0.0776635263480391,0.115234375
1946,0.2838053385416667,0.3603247549019608,0.355987668504902,0.0808565027573529,0.1162109375
1947,0.2541417738970588,0.3268439797794117,0.3091346890318627,0.090411496629902,0.15185546875
1948,0.2511785768995098,0.3245796951593137,0.2930060891544118,0.1049747242647058,0.22265625
1949,0.2445264629289215,0.308157169117647,0.2827713311887255,0.089016544117647,0.1826171875
1950,0.2490799249387255,0.3100940180759804,0.2830240885416666,0.0880840226715686,0.158447265625
1951,0.2980305989583333,0.3744992723651961,0.3699209175857843,0.0810470281862745,0.1533203125
1952,0.3267348345588235,0.4123343673406863,0.3984202665441176,0.0995136335784314,0.161865234375
1953,0.2418514476102941,0.3118412990196078,0.2814548866421568,0.1003762637867646,0.206298828125
1954,0.2479769837622549,0.3137140012254902,0.3039895450367647,0.0754614736519607,0.134033203125
1955,0.2381405101102941,0.3079685585171569,0.2877020143995098,0.0900945925245098,0.165771484375
1956,0.2790776271446078,0.3624961703431372,0.3606541053921568,0.0852606081495098,0.135986328125
1957,0.2643822763480392,0.3495375689338235,0.3374262791053921,0.0972665824142157,0.1455078125
1958,0.2769540824142157,0.3669175091911765,0.3478984757965686,0.1089824601715686,0.23681640625
1959,0.2646618412990196,0.3436868106617647,0.329443359375,0.0932684206495098,0.20751953125
1960,0.2249607460171568,0.299349915747549,0.2799661075367647,0.0937729779411765,0.14794921875
1961,0.2078029258578431,0.2811944699754902,0.2444431678921568,0.1101428462009803,0.205078125
1962,0.2252144607843137,0.3105124080882352,0.2714479932598039,0.1243623621323529,0.21630859375
1963,0.2061513863357843,0.2735495174632353,0.2387503829656862,0.102197265625,0.206787109375
1964,0.2151817172181372,0.2817220052083333,0.2511086856617647,0.0971536075367647,0.139892578125
1965,0.239635991115196,0.3079570695465686,0.2739324831495098,0.1023456648284314,0.21533203125
1966,0.2527899050245098,0.3265165441176471,0.2927992876838235,0.1074438955269607,0.2236328125
1967,0.2208084405637254,0.2912942325367647,0.2466854319852941,0.1150945925245098,0.274169921875
1968,0.2478247549019608,0.3180491727941176,0.2822131587009804,0.1060604319852941,0.24560546875
1969,0.222705078125,0.2836416207107843,0.2479607077205882,0.0966174555759803,0.23388671875
1970,0.2223996629901961,0.2999119178921569,0.2588838465073529,0.1185403262867647,0.228515625
1971,0.2575147441789215,0.3369523590686274,0.3005323223039216,0.1158576516544117,0.237060546875
1972,0.270950137867647,0.3273609834558823,0.3245346966911764,0.0592371323529411,0.120849609375
1973,0.2740062040441176,0.3443483838848039,0.306494140625,0.1081964231004901,0.218994140625
1974,0.2665939031862745,0.339715456495098,0.2900026807598039,0.1228343290441176,0.287841796875
1975,0.3078335631127451,0.3727309283088235,0.3721105238970588,0.0655177696078431,0.080322265625
1976,0.3108484604779412,0.3788727405024509,0.3582576976102941,0.0886393229166665,0.147216796875
1977,0.2846641390931372,0.3469611672794118,0.3234623927696078,0.0857958026960784,0.1376953125
1978,0.2562911688112745,0.3351485906862745,0.2926575903799019,0.1213484221813725,0.214111328125
1979,0.2642798330269608,0.3409093520220588,0.3015127144607843,0.1160261565563725,0.19140625
1980,0.2796894148284313,0.3662013633578431,0.3205537683823529,0.132159543504902,0.25
1981,0.2701516544117647,0.3397681142769608,0.3067497702205882,0.1026348039215686,0.149658203125
1982,0.2796673943014706,0.3474025352328431,0.3214077818627451,0.0937298943014706,0.163818359375
1983,0.2933277803308823,0.3665173100490196,0.3384880514705882,0.1012187882965686,0.177490234375
1984,0.2761278339460784,0.3456782322303922,0.3146264169730392,0.1006022135416666,0.226318359375
1985,0.2980507046568627,0.3755658318014706,0.3416207107843137,0.1114602481617647,0.2080078125
1986,0.2894856770833333,0.3556573606004902,0.3306870404411764,0.0911420036764706,0.1669921875
1987,0.3131338082107843,0.3749492570465686,0.3776979932598039,0.059066712622549,0.09912109375
1988,0.3071796492034314,0.3767874923406862,0.3623123468137255,0.0840829886642157,0.135986328125
1989,0.292999387254902,0.366241574754902,0.3488712086397059,0.0906125536151961,0.1611328125
1990,0.3030579810049019,0.3845511642156862,0.3588915058210784,0.1071528416053921,0.237548828125
1991,0.2835334329044117,0.3507056142769608,0.3427801393995098,0.07509765625,0.1318359375
1992,0.3060853247549019,0.3898150275735294,0.3671922870710784,0.1063524433210784,0.198974609375
1993,0.2821662454044117,0.3598211550245098,0.3250287224264706,0.1124473422181372,0.23193359375
1994,0.2875095741421569,0.3561360677083333,0.3458390778186274,0.0789234834558824,0.131591796875
1995,0.2929697074142157,0.3574362362132353,0.3439338235294117,0.077968941482843,0.134033203125
1996,0.2740176930147059,0.3403339460784313,0.3216873468137255,0.0849628523284313,0.164794921875
1997,0.3064290364583333,0.3777066099877451,0.3838666130514706,0.0651175704656862,0.1015625
1998,0.2787118949142156,0.3522997089460784,0.3452847349877451,0.080602787990196,0.123046875
1999,0.2772068397671569,0.3554898131127451,0.3474685968137255,0.0863041896446077,0.118896484375
2000,0.3016209022671569,0.3653952205882353,0.3518516390931372,0.0773178998161764,0.109375
2001,0.2849839154411764,0.3586090686274509,0.3579111136642157,0.0743231081495098,0.09619140625
2002,0.2550340839460784,0.320587277879902,0.3045668658088235,0.081573606004902,0.13330078125
2003,0.2592208563112745,0.338299440870098,0.3033557368259804,0.1140222886029412,0.242919921875
2004,0.2469898897058823,0.3258339077818627,0.2900534237132353,0.1146245021446078,0.27490234375
2005,0.2292346430759804,0.3029775582107843,0.2717706418504902,0.104949831495098,0.238037109375
2006,0.2502671185661764,0.3149835324754902,0.2902401194852941,0.0894598268995098,0.185546875
2007,0.2579216452205882,0.325555300245098,0.3127058440563725,0.0804831112132353,0.14599609375
2008,0.2957002527573529,0.3577981387867647,0.379525696997549,0.0403703278186273,0.072021484375
2009,0.2394349341299019,0.3131309359681372,0.2865445006127451,0.1002824371936274,0.251708984375
2010,0.254376340379902,0.336233340992647,0.3140433517156862,0.1040469898897059,0.2451171875
2011,0.2578565410539216,0.3322160309436274,0.3243585324754902,0.082216988357843,0.134765625
2012,0.2870356541053921,0.3613740808823529,0.3787482766544117,0.056964231004902,0.0908203125
2013,0.3023552389705882,0.3918820848651961,0.3924584482230392,0.0889504825367647,0.148193359375
2014,0.2659036075367647,0.3427045036764706,0.3492235370710784,0.0702818627450979,0.125244140625
2015,0.2636019837622549,0.342333984375,0.335891544117647,0.085174440870098,0.1875
2016,0.1976983762254902,0.2738051470588235,0.2410386029411764,0.1088733149509804,0.195068359375
2017,0.1935125612745098,0.2630438112745098,0.2261508118872549,0.1064242493872549,0.220458984375
2018,0.2248305376838235,0.3056401271446078,0.27197265625,0.1144770603553921,0.209716796875
2019,0.2080001531862745,0.2862994025735294,0.2405053232230392,0.1240933287377451,0.260009765625
2020,0.2120729932598039,0.2924124923406863,0.2476543351715686,0.12509765625,0.226806640625
2021,0.1999396829044117,0.269891237745098,0.2253331801470588,0.1145096124387254,0.237060546875
2022,0.1980851715686274,0.2599523207720588,0.2275438495710784,0.0942756204044117,0.1767578125
2023,0.2426183363970588,0.3324113434436274,0.2697897518382353,0.1524145986519607,0.37353515625
2024,0.2087756587009804,0.2722100949754902,0.2392874923406862,0.0963570389093137,0.216064453125
2025,0.2388327205882353,0.318228209252451,0.2658911611519607,0.1317325367647059,0.338623046875
2026,0.2537980621936274,0.3457825903799019,0.294567631740196,0.1431994868259803,0.3349609375
2027,0.2409897748161764,0.3184953278186274,0.276824831495098,0.1191760493259803,0.26708984375
2028,0.2433028875612745,0.318603515625,0.2803289675245098,0.1135751761642156,0.24072265625
2029,0.2647604549632353,0.3355909160539215,0.3037511488970588,0.1026702282475489,0.205078125
2030,0.2858896292892157,0.3632190180759804,0.3222158394607843,0.1183325674019607,0.2451171875
2031,0.2716375612745098,0.3241928998161765,0.2965782015931372,0.0801700367647059,0.13720703125
2032,0.3023791743259804,0.353713809742647,0.330746400122549,0.0743020450367647,0.121826171875
2033,0.2689175474877451,0.3243489583333333,0.2916599647671569,0.0881204044117647,0.16845703125
2034,0.2718529794730392,0.3625210631127451,0.3100059359681372,0.1431832107843138,0.260986328125
2035,0.2590657552083333,0.3432732077205882,0.2908595664828431,0.1366210937499999,0.276123046875
2036,0.2783700980392157,0.3537023207720588,0.3227529488357843,0.1062815946691176,0.206298828125
2037,0.2875641467524509,0.3623458563112745,0.3274375765931372,0.1096899892769608,0.20947265625
2038,0.2702129289215686,0.3498305376838235,0.3089288449754901,0.1205193014705883,0.258544921875
2039,0.2883588005514705,0.3670888863357843,0.3344008501838235,0.1114181219362744,0.246826171875
2040,0.2670840992647059,0.3379844515931373,0.3058938419117647,0.1029909620098039,0.225830078125
2041,0.2777276731004902,0.359622012867647,0.3286668964460784,0.1128494561887254,0.209716796875
2042,0.2891630284926471,0.3745346966911764,0.3355660232843137,0.124340341605392,0.27685546875
2043,0.3088809742647059,0.3872874540441176,0.3629672181372549,0.1027267156862744,0.19140625
2044,0.3006271063112745,0.3749521292892157,0.3528760723039216,0.0964010799632352,0.169189453125
2045,0.2965877757352941,0.3815525428921568,0.3475806142769608,0.1189366957720587,0.23828125
2046,0.2887972962622549,0.3676518458946078,0.3290747549019608,0.117431640625,0.253173828125
2047,0.2976753982843137,0.3873985140931372,0.3396503523284314,0.1374712775735294,0.3232421875
2048,0.2854568780637255,0.3582500382965686,0.340249693627451,0.0907935049019608,0.17333984375
2049,0.284829771752451,0.3736557904411764,0.3364947150735294,0.1259870940563725,0.247314453125
2050,0.2946260340073529,0.3801700367647059,0.3457040824142157,0.1200099571078431,0.26953125
2051,0.284701478247549,0.359554993872549,0.3432712928921568,0.0911372166053922,0.18017578125
2052,0.288119446997549,0.3722751991421568,0.3381749770220588,0.1182559742647058,0.299560546875
2053,0.275881778492647,0.3562748927696078,0.3398782169117647,0.0967897901348039,0.2177734375
2054,0.2833764169730392,0.3699142156862745,0.3472206265318627,0.109231387867647,0.223388671875
2055,0.2549067478553921,0.3356550628063725,0.2988558900122549,0.117547487745098,0.24365234375
2056,0.2765921798406863,0.3513020833333333,0.342138671875,0.0838733149509803,0.11279296875
2057,0.2759057138480392,0.3430874693627451,0.3312404258578431,0.0790287990196078,0.11669921875
2058,0.2436848958333333,0.3213120404411764,0.2977586933210784,0.1011804917279411,0.234619140625
2059,0.2069604013480392,0.2878427542892157,0.2518746170343137,0.1168504901960784,0.2451171875
2060,0.2510790058210784,0.3418744255514706,0.305044615502451,0.1276252297794117,0.3173828125
2061,0.2706533394607843,0.3688543581495098,0.334536803002451,0.1325185738357842,0.334228515625
2062,0.2207845052083333,0.2934120327818627,0.2570053998161765,0.1090341605392156,0.28662109375
2063,0.229510378370098,0.3105669806985294,0.2799239813112745,0.1116996017156862,0.253173828125
2064,0.2223240272671568,0.2922755821078431,0.275537109375,0.0866900275735295,0.218505859375
2065,0.2366613051470588,0.3155005361519608,0.2891046262254902,0.1052351409313725,0.267578125
2066,0.274139284620098,0.366241574754902,0.3523265165441177,0.1060173483455882,0.226806640625
2067,0.230993412990196,0.3003226485906862,0.2910443474264705,0.0786075367647058,0.165771484375
2068,0.2621495863970588,0.342858647365196,0.3536400888480392,0.0699276194852941,0.103759765625
2069,0.2647776884191176,0.3355478324142157,0.3578833486519608,0.0484346277573529,0.085205078125
2070,0.2764686734068627,0.3566463694852941,0.3761536841299019,0.0606703814338235,0.102783203125
2071,0.2679773667279412,0.3546147365196078,0.3470502068014706,0.0942018995098039,0.210205078125
2072,0.2295008042279411,0.3072351792279412,0.2772834329044117,0.1076861213235294,0.20166015625
2073,0.2028559666053921,0.2795448452818627,0.232992493872549,0.1232412300857843,0.2509765625
